Element_GUID,IFC_Type,Floor,Apartment,Trade,Construction_Type,Category,Task_Match_Count,Milestone,Original_MSP_UID,Source,Apartment_Zone,Phase,Status,Trade_Discipline,Percent_Complete,Priority,Weather_Dependent,Duration,Quantity,Responsible_Party,WBS_Code,Task_ID,Predecessor_Task_ID,Successor_Task_ID,Cost_ID,Cost_Code,Cost_Category,Description,Unit_Rate_EUR,Labor_Cost_EUR,Material_Cost_EUR,Budgeted_Cost_EUR,Actual_Cost_EUR,Variance_EUR,Variance_Percent,Committed_Cost_EUR,Forecast_Final_Cost_EUR,Retention_Percent,Retention_Held_EUR,Payment_Status,Currency,Cost_Date,Is_Milestone_Synthetic
33Kr6bhDfDw8cTao1b83Jj,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2UekXAS9D7Axk7JFozbAzY,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1Gd2wK2gTESAZkByEgtOjA,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3GgWasL7D0fOL_Qpv72VFd,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3y4kc37zvEUflqx63YvD_Y,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0k3Fv57_HFQ9A8iOn_65kY,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2bPBntZlnEWQZkSXsG5rjA,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0sp70S3SL34xgjHRQAVzCH,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2jMXaMTy17tOYjMh68W7L1,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
05OARqtmL1oADCPKfx3yQP,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1A9aTEU4z9SwaqEUwI8Lx4,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2qmQa8nAP39u6po5334l9v,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1tcWGl1LzD4PaO22w5iJ$y,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
148inggZz0fAp_L7YGDBl6,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1mT7Bow8PF7PF6vCUEchmm,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0eZiD1rUvDiRlrDMG3tx8T,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
07KefAgD14SecYqb_G4vxC,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3bi7XzqxrAgvdZxFnRwTdg,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0GzsBzJf5A2f5drvUenvXI,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0A$dxBFCfD698O7H1hW$fd,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0Nj60ieO55uBt_I0iEvvde,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1MYwCqSdv7Ix8uPO8cUAsK,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1Ujkg0Sv91WPYvXF6dYBBV,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0GioG4iQzA1OyX4F47kc4a,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0ItgJO_EL9ThNZBqkAgxcV,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1virtZ$r5EUAHNnyzDVvgX,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2iybqz3VH31hQztnwzJ_m7,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1f_ym7cBPBg8lptVrtQpIa,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3XhijCDWT4ERsmhSDcEHtI,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1oHEx35PDDzQFKEx3RZUI5,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0RAk_ZkAf6gB8J5bo4h2r7,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
356ZU40Tn3tvjGsP5aWnKD,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
01hUAhn2r989LDYSpRx4VK,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2Hagr_o5nCPha8GzqG_2Pz,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1AtB01imf94g7vyKEx$EUO,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
06vshORsrEVvjbvNCwwl$2,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
36zbLfC19AzAp$d2fdItUB,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0vTAFL4d1DwxQSNiJxvejT,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1hWMKdA2X8793OkX5$OmQf,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0OeTVTjU5EHg8eoSvuD3f9,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3YPowjOjj46Aqmo9CcIrNd,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2SOFxehfn3JPJ42eH$gc$u,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
36fadt$IzDJQp5auYj8rIY,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3KcIMVZ513EPkQumNhbyRn,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0zCNq_mof6gPonl4mLYuLv,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0IIlOCBsj3HgQHK5iljQCT,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1i4_mvNgv86Pj97Vy1f2eY,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1xxJ8dxUX8FO1xRHT446SR,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3fvHYcQET4afRMl3etTK4F,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2KG9S4Gt1FQALCzumz4aA4,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0ZmS3bTmHEN9O1xmMHDik$,IFCWALLSTANDARDCASE,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1oj0t$E6HCLgy3dI2OlRsM,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2ZLM_28ojBLQ7MioqA3Uef,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2myRdJgB9D0wiu$QoesY6D,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1WCZr3c7r05hqSejiWoWO4,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
13hN5zL1L2fftXqB_Ac_WZ,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3m4OJLKQX4J9bJbE0bieP3,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0dv5m3Uyz21Ah3WBH5x$Lz,IFCWALLSTANDARDCASE,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3bBEEvVlvEOPrWs5bUkDsC,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 1,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2pjO5b_CT3kxxZIf3Tw3UH,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 1,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2b7WxLrT1FLu7GMANtCr5t,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 1,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2vERavliX7vPHqu2JyhRbq,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 1,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3WUNETxEDBHgxwkEJ1_F9C,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 1,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2lqfq7sKH8m9jYTXN7BC2$,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2b61I4AHX32vjsQH0d5lBm,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
228l_jAhDCs8IltPd8fl$x,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0jzFz$TozAjQrbFqUARxz$,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0opoNTmV5DihPxS3qf88gc,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2N820yNsH7P9D_BMeGcEoL,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0uYipqPGHFivV8pH6oIeF6,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2fzWmLwVz2EfmQoLFRNg48,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
129TmjQAD9ye2vA2ED4kH6,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0JA6_1Yrf0RQthH4oemj6g,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2nSc65nI157BNwwXccpxDw,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1NXgN45uzABPTg9bKlCFYR,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
23nSY_Wdr7lRZ4bELCuUa$,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3zCgRefMzFTuEzSGylppUP,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2x8r6mt6H0iR0MeEuwtMRQ,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1VtXJdt4L7kv9XQ9k2M6LK,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3q8aQLG$L6gAja8u0czfoL,IFCWALLSTANDARDCASE,Ground Floor,Apartment 3,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 3,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3u_b3DOQ16afvB2LeI3Bn3,IFCWALLSTANDARDCASE,Ground Floor,Apartment 1,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 1,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2dOn0Rxx9BM94apjsEB5vG,IFCWALLSTANDARDCASE,Ground Floor,Apartment 2,Finishing,Wall,Interior,27,N,,Added (synthetic),Apartment 2,AFBOUW,Not Started,Finishing,0,Low,N,,,Finishing Subcontractor,,,,,,FIN-0,Subcontract,,,,,,,,,,,5,,,EUR,,
